mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	6.625	0	6/8	53/32	0					firstMeasure	2
2	2	53/8	3.0	0	6/8	3/4	0						3
3	3	77/8	2.5	0	5/8	5/8	0						4
4	4	97/8	1.5	0	3/8	3/8	0				line		5
5	5	109/8	6.625	0	3/8	53/32	0						6
6	6	81/4	4.5	0	9/8	9/8	0						7
7	7	99/4	4.5	0	9/8	9/8	0						8
8	8	117/4	1.5	0	3/8	3/8	0						9
9	9	123/4	4.5	0	9/8	9/8	0				line		10
10	10	141/4	4.5	0	9/8	9/8	0				line		11
11	11	159/4	4.5	0	9/8	9/8	0						12
12	12	177/4	4.5	0	9/8	9/8	0						13
13	13	195/4	4.5	0	9/8	9/8	0				line		14
14	14	213/4	4.5	0	9/8	9/8	0						15
15	15	231/4	4.5	0	9/8	9/8	0						16
16	16	249/4	3.0	0	6/8	3/4	0						17
17	17	261/4	2.5	0	5/8	5/8	0						18
18	18	271/4	2.0	0	4/8	1/2	0						19
19	19	279/4	2.0	0	4/8	1/2	0						20
20	20	287/4	2.0	0	4/8	1/2	0						21
21	21	295/4	3.0	0	6/8	3/4	0						22
22	22	307/4	4.6875	0	6/8	75/64	0				line		23
23	23	1303/16	2.5	0	5/8	5/8	0						24
24	24	1343/16	2.5	0	5/8	5/8	0						25
25	25	1383/16	3.0	0	6/8	3/4	0						26
26	26	1431/16	4.5	0	9/8	9/8	0						27
27	27	1503/16	4.5	0	9/8	9/8	0						28
28	28	1575/16	4.5	0	9/8	9/8	0						29
29	29	1647/16	4.5	0	9/8	9/8	0						30
30	30	1719/16	4.5	0	9/8	9/8	0						31
31	31	1791/16	4.5	0	9/8	9/8	0						32
32	32	1863/16	2.5	0	5/8	5/8	0						33
33	33	1903/16	3.0	0	6/8	3/4	0						34
34	34	1951/16	3.0	0	6/8	3/4	0						35
35	35	1999/16	4.0	0	6/8	1	0						36
36	36	2063/16	4.5	0	9/8	9/8	0						37
37	37	2135/16	3.0	0	6/8	3/4	0						38
38	38	2183/16	3.0	0	6/8	3/4	0						39
39	39	2231/16	3.0	0	6/8	3/4	0						40
40	40	2279/16	4.5	0	9/8	9/8	0						41
41	41	2351/16	4.5	0	9/8	9/8	0						42
42	42	2423/16	4.5	0	9/8	9/8	0						43
43	43	2495/16	4.5	0	9/8	9/8	0						44
44	44	2567/16	4.5	0	9/8	9/8	0			end		lastMeasure	-1
