mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	8.0	0	0	2/4	2	1	g.i65	g	i		i65	i		65					mm7	1	1	-3, 1, -2, 0		0	-3
5	5	8	24.0	0	0	2/4	2	1	i7{	g	i		i7	i		7				{	mm7	1	1	0, -3, 1, -2		0	0
17	17	32	1.0	0	0	2/4	2	1	ii%65(10)	g	i		ii%65(10)	ii	%	65	10				%7	1	1	-1, -4, 0, 2	-1	2	-1
17	17	33	1.0	1/4	1/4	2/4	2	1	ii%65	g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
18	18	34	20.0	0	0	2/4	2	1	i7|PC}	g	i		i7	i		7			PC	}	mm7	1	1	0, -3, 1, -2		0	0
28	28	54	6.0	0	0	2/4	2	1	VII.V65{	g	VII		V65	V		65				{	Mm7	1	0	5, 2, -1, 1		1	5
31	31	60	4.0	0	0	2/4	2	1	I(4)	g	VII		I(4)	I			4				M	1	0	0, -1, 1		0	0
33	33	64	7.0	0	0	2/4	2	1	IVM2(9)	g	VII		IVM2(9)	IV	M	2	9				MM7	1	0	4, -1, 3, 0	1	-1	4
36	36	71	2.0	1/4	1/4	2/4	2	1	V43(9)	g	VII		V43(9)	V		43	9				Mm7	1	0	2, -1, 1, 5	3	1	2
37	37	73	7.0	1/4	1/4	2/4	2	1	I(4)	g	VII		I(4)	I			4				M	1	0	0, -1, 1		0	0
41	41	80	6.5	0	0	2/4	2	1	ii64(11)	g	VII		ii64(11)	ii		64	11				m	1	0	3, 2, -1	1	2	3
44	44	173/2	1.0	1/8	1/8	2/4	2	1	ii64(9)	g	VII		ii64(9)	ii		64	9				m	1	0	3, 2, -1	4	2	3
44	44	175/2	1.0	3/8	3/8	2/4	2	1	V65	g	VII		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
45	45	177/2	1.0	1/8	1/8	2/4	2	1	I(132)	g	VII		I(132)	I			132				M	1	0	2, 4, 1	3	0	2
45	45	179/2	1.0	3/8	3/8	2/4	2	1	vii%65	g	VII		vii%65	vii	%	65					%7	1	0	2, -1, 3, 5		5	2
46	46	181/2	3.5	1/8	1/8	2/4	2	1	IM65	g	VII		IM65	I	M	65					MM7	1	0	4, 1, 5, 0		0	4
48	48	94	6.0	0	0	2/4	2	1	IM65(1311)	g	VII		IM65(1311)	I	M	65	1311				MM7	1	0	4, 1, 5, 0	3, -1	0	4
51	51	100	12.0	0	0	2/4	2	1	IV.V7|HC}{	g	IV		V7	V		7			HC	}{	Mm7	1	0	1, 5, 2, -1		1	1
57	57	112	4.5	0	0	2/4	2	1	V43	g	IV		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
59	59	233/2	1.5	1/8	1/8	2/4	2	2	vi7(13)	g	IV		vi7(13)	vi		7	13				mm7	1	0	3, 0, 4, 1	-1	3	3
60	60	118	6.5	0	0	2/4	2	1	V43	g	IV		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
63	63	249/2	1.0	1/8	1/8	2/4	2	2	viio43(b8)/vi	g	IV		viio43(b8)/vi	vii	o	43	b8	vi			o7	1	0	-5, -8, 1, -2		1	-5
63	63	251/2	1.0	3/8	3/8	2/4	2	2	ii(11)	g	IV		ii(11)	ii			11				m	1	0	2, -1, 3	1	2	2
64	64	253/2	1.0	1/8	1/8	2/4	2	2	iiM7(11)	g	IV		iiM7(11)	ii	M	7	11				mM7	1	0	2, -1, 3, 7	1	2	2
64	64	255/2	0.5	3/8	3/8	2/4	2	2	V43	g	IV		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
65	65	128	12.0	0	0	2/4	2	1	i.i2|EC	g	i		i2	i		2			EC		mm7	1	1	-2, 0, -3, 1		0	-2
71	71	140	40.0	0	0	2/4	2	1	i7	g	i		i7	i		7					mm7	1	1	0, -3, 1, -2		0	0
90	90	178	0.0	0	0	2/4	2	1	}	g	i									}		1	1				
