mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
4	4	8	1.0	0	0	2/4	2	1	C.iii(#139){		C	I		iii(#139)	iii			#139			{	m	0	0	4, 1, 5	7, -1	4	4
4	4	9	1.0	1/4	1/4	2/4	2	1	ii(b13#109)		C	I		ii(b13#109)	ii			b13#109				m	0	0	2, -1, 3	-2, 6, 4	2	2
5	5	10	4.0	0	0	2/4	2	1	I(b109)		C	I		I(b109)	I			b109				M	0	0	0, 4, 1	-3, 2	0	0
7	7	14	1.0	0	0	2/4	2	1	iii(#139)		C	I		iii(#139)	iii			#139				m	0	0	4, 1, 5	7, -1	4	4
7	7	15	1.0	1/4	1/4	2/4	2	1	ii(b13#109)		C	I		ii(b13#109)	ii			b13#109				m	0	0	2, -1, 3	-2, 6, 4	2	2
8	8	16	2.0	0	0	2/4	2	1	I(b109)		C	I		I(b109)	I			b109				M	0	0	0, 4, 1	-3, 2	0	0
9	9	18	1.0	0	0	2/4	2	1	V(b109)		C	I		V(b109)	V			b109				M	0	0	1, 5, 2	-2, 3	1	1
9	9	19	2.0	1/4	1/4	2/4	2	1	I(b13b109)		C	I		I(b13b109)	I			b13b109				M	0	0	0, 4, 1	-4, -3, 2	0	0
10	10	21	9.0	1/4	1/4	2/4	2	1	V(#119)|HC}		C	I		V(#119)	V			#119		HC	}	M	0	0	1, 5, 2	7, 3	1	1
15	15	30	7.0	0	0	2/4	2	1	VM7(13#119){		C	I		VM7(13#119)	V	M	7	13#119			{	MM7	0	0	1, 5, 2, 6	4, 7, 3	1	1
18	18	37	12.0	1/4	1/4	2/4	2	1	VM7(b13#119)		C	I		VM7(b13#119)	V	M	7	b13#119				MM7	0	0	1, 5, 2, 6	-3, 7, 3	1	1
24	24	49	1.0	1/4	1/4	2/4	2	1	IV(b109)		C	I		IV(b109)	IV			b109				M	0	0	-1, 3, 0	-4, 1	-1	-1
25	25	50	1.0	0	0	2/4	2	1	V2(13b8)		C	I		V2(13b8)	V		2	13b8				Mm7	0	0	-1, 1, 5, 2	4	1	-1
25	25	51	1.0	1/4	1/4	2/4	2	1	ii(9#8)		C	I		ii(9#8)	ii			9#8				m	0	0	2, -1, 3	4	2	2
26	26	52	4.0	0	0	2/4	2	1	#I.I(9#8)		C	#I		I(9#8)	I			9#8				M	0	0	0, 4, 1	2	0	0
28	28	56	4.0	0	0	2/4	2	1	I(b109)		C	#I		I(b109)	I			b109				M	0	0	0, 4, 1	-3, 2	0	0
30	30	60	2.0	0	0	2/4	2	1	i7(9)		C	#I		i7(9)	i		7	9				mm7	0	0	0, -3, 1, -2	2	0	0
31	31	62	2.0	0	0	2/4	2	1	I(b109)		C	#I		I(b109)	I			b109				M	0	0	0, 4, 1	-3, 2	0	0
32	32	64	2.0	0	0	2/4	2	1	I(9#8)		C	#I		I(9#8)	I			9#8				M	0	0	0, 4, 1	2	0	0
33	33	66	1.0	0	0	2/4	2	1	I(b109)		C	#I		I(b109)	I			b109				M	0	0	0, 4, 1	-3, 2	0	0
33	33	67	1.0	1/4	1/4	2/4	2	1	i(#109)		C	#I		i(#109)	i			#109				m	0	0	0, -3, 1	4, 2	0	0
34	34	68	10.0	0	0	2/4	2	1	I.iM7(9)		C	I		iM7(9)	i	M	7	9				mM7	0	0	0, -3, 1, 5	2	0	0
39	39	78	1.0	0	0	2/4	2	1	v(#109)		C	I		v(#109)	v			#109				m	0	0	1, -2, 2	5, 3	1	1
39	39	79	1.0	1/4	1/4	2/4	2	1	v(#119)		C	I		v(#119)	v			#119				m	0	0	1, -2, 2	7, 3	1	1
40	40	80	2.0	0	0	2/4	2	1	vM7(9)		C	I		vM7(9)	v	M	7	9				mM7	0	0	1, -2, 2, 6	3	1	1
41	41	82	2.0	0	0	2/4	2	1	v7(9)		C	I		v7(9)	v		7	9				mm7	0	0	1, -2, 2, -1	3	1	1
42	42	84	2.0	0	0	2/4	2	1	IIIM65(#11)	#v(139)	C	I		IIIM65(#11)	III	M	65	#11				MM7	0	0	8, 5, 9, 4	10	4	8
43	43	86	1.0	0	0	2/4	2	1	iii65(11)		C	I		iii65(11)	iii		65	11				mm7	0	0	1, 5, 2, 4	3	4	1
