mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
36	36	105	105	3.0	0	0	3/4	2	1	iv2(+b4)		B	bI		iv2(+b4)		iv		2	+b4				mm7	0	0	-3, -1, -4, 0	-2	-1	-3
37	37	108	108	3.0	0	0	3/4	2	1	IM7(^4)		B	bI		IM7(^4)		I	M	7	^4				MM7	0	0	0, 4, -1, 5		0	0
38	38	111	111	3.0	0	0	3/4	2	1	I}		B	bI		I		I						}	M	0	0	0, 4, 1		0	0
39	39	114	114	3.0	0	0	3/4	2	1	I.bIIM7{		B	I		bIIM7		bII	M	7				{	MM7	0	0	-5, -1, -4, 0		-5	-5
40	40	117	117	3.0	0	0	3/4	2	1	bVIM7		B	I		bVIM7		bVI	M	7					MM7	0	0	-4, 0, -3, 1		-4	-4
41	41	120	120	3.0	0	0	3/4	2	1	bIIM7(#4)		B	I		bIIM7(#4)		bII	M	7	#4				MM7	0	0	-5, -1, 8, 0		-5	-5
42	42	123	123	3.0	0	0	3/4	2	1	bVM7		B	I		bVM7		bV	M	7					MM7	0	0	-6, -2, -5, -1		-6	-6
43	43	126	126	3.0	0	0	3/4	2	1	bIIM7		B	I		bIIM7		bII	M	7					MM7	0	0	-5, -1, -4, 0		-5	-5
44	44	129	129	3.0	0	0	3/4	2	1	bV7(4)		B	I		bV7(4)		bV		7	4				Mm7	0	0	-6, 0, -5, -8		-6	-6
45	45	132	132	3.0	0	0	3/4	2	1	bVIIM7(4)		B	I		bVIIM7(4)		bVII	M	7	4				MM7	0	0	-2, 4, -1, 3		-2	-2
46	46	135	135	1.0	0	0	3/4	2	1	IVM7		B	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
46	46	136	136	1.0	1/4	1/4	3/4	2	1	bVIIM7		B	I		bVIIM7		bVII	M	7					MM7	0	0	-2, 2, -1, 3		-2	-2
46	46	137	137	1.0	1/2	1/2	3/4	2	1	IVM7		B	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
47	47	138	138	3.0	0	0	3/4	2	1	bIIIM7(4)		B	I		bIIIM7(4)		bIII	M	7	4				MM7	0	0	-3, 3, -2, 2		-3	-3
48	48	141	141	2.0	0	0	3/4	2	1	bIII7(4)		B	I		bIII7(4)		bIII		7	4				Mm7	0	0	-3, 3, -2, -5		-3	-3
48	48	143	143	1.0	1/2	1/2	3/4	2	1	It6/bIII		B	I		It6/bIII	It	vii	o	6	b3	V/bIII			It	0	0	-7, -3, 3		3	-7
49	49	144	144	3.0	0	0	3/4	2	1	IV7(9)		B	I		IV7(9)		IV		7	9				Mm7	0	0	-1, 3, 0, -3	1	-1	-1
50	50	147	147	3.0	0	0	3/4	2	1	ii7(134)		B	I		ii7(134)		ii		7	134				mm7	0	0	2, 1, 3, 0	5	2	2
51	51	150	150	2.0	0	0	3/4	2	1	I7(9)|PC}{		B	I		I7(9)		I		7	9		PC	}{	Mm7	0	0	0, 4, 1, -2	2	0	0
51	51	152	152	1.0	1/2	1/2	3/4	2	1	bVIM7		B	I		bVIM7		bVI	M	7					MM7	0	0	-4, 0, -3, 1		-4	-4
52	52	153	153	2.0	0	0	3/4	2	1	I7(9)		B	I		I7(9)		I		7	9				Mm7	0	0	0, 4, 1, -2	2	0	0
52	52	155	155	1.0	1/2	1/2	3/4	2	1	bVIM7		B	I		bVIM7		bVI	M	7					MM7	0	0	-4, 0, -3, 1		-4	-4
53	53	156	156	2.0	0	0	3/4	2	1	I7(9)		B	I		I7(9)		I		7	9				Mm7	0	0	0, 4, 1, -2	2	0	0
53	53	158	158	1.0	1/2	1/2	3/4	2	1	bVIM7		B	I		bVIM7		bVI	M	7					MM7	0	0	-4, 0, -3, 1		-4	-4
54	54	159	159	3.0	0	0	3/4	2	1	iii7(119)		B	I		iii7(119)		iii		7	119				mm7	0	0	4, 1, 5, 2	3, -1	4	4
55	55	162	162	3.0	0	0	3/4	2	1	IVM7(9)		B	I		IVM7(9)		IV	M	7	9				MM7	0	0	-1, 3, 0, 4	1	-1	-1
56	56	165	165	2.0	0	0	3/4	2	1	I7(9)		B	I		I7(9)		I		7	9				Mm7	0	0	0, 4, 1, -2	2	0	0
56	56	167	167	1.0	1/2	1/2	3/4	2	1	bVIM7		B	I		bVIM7		bVI	M	7					MM7	0	0	-4, 0, -3, 1		-4	-4
57	57	168	168	1.0	0	0	3/4	2	1	bV7		B	I		bV7		bV		7					Mm7	0	0	-6, -2, -5, -8		-6	-6
57	57	169	169	2.0	1/4	1/4	3/4	2	1	bVIM7(9)		B	I		bVIM7(9)		bVI	M	7	9				MM7	0	0	-4, 0, -3, 1	5	-4	-4
58	58	171	171	6.0	0	0	3/4	2	1	bV(b9)		B	I		bV(b9)		bV			b9				M	0	0	-6, -2, -5	-4	-6	-6
60	60	177	177	3.0	0	0	3/4	2	1	bV(4)		B	I		bV(4)		bV			4				M	0	0	-6, 0, -5		-6	-6
61	61	180	180	3.0	0	0	3/4	2	1	bI.bIIM7(+b9#8)		B	bI		bIIM7(+b9#8)		bII	M	7	+b9#8				MM7	0	0	-5, -1, -4, 0	-3	-5	-5
62	62	183	183	3.0	0	0	3/4	2	1	bVII(+#87)		B	bI		bVII(+#87)		bVII			+#87				M	0	0	-2, 2, -1	12, 3	-2	-2
63	63	186	186	3.0	0	0	3/4	2	1	bVI(+#87)		B	bI		bVI(+#87)		bVI			+#87				M	0	0	-4, 0, -3	10, 1	-4	-4
64	64	189	189	3.0	0	0	3/4	2	1	I.IV(+#7#4)		B	I		IV(+#7#4)		IV			+#7#4				M	0	0	-1, 3, 12	11	-1	-1
65	65	192	192	3.0	0	0	3/4	2	1	bII.Fr7/IV		B	bII		Fr7/IV	Fr	V		7	b5	V/IV			Fr	0	0	1, 5, -5, -1		1	1
66	66	195	195	3.0	0	0	3/4	2	1	I+43		B	bII		I+43		I	+	43					+7	0	0	8, -2, 0, 4		0	8
67	67	198	198	3.0	0	0	3/4	2	1	V43		B	bII		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
68	68	201	201	3.0	0	0	3/4	2	1	III64		B	bII		III64		III		64					M	0	0	5, 4, 8		4	5
69	69	204	204	3.0	0	0	3/4	2	1	bII64		B	bII		bII64		bII		64					M	0	0	-4, -5, -1		-5	-4
70	70	207	207	16.0	0	0	3/4	2	1	V		B	bII		V		V							M	0	0	1, 5, 2		1	1
70	70	223	223	16.0	4	4	3/4	2	1	vio64}		B	bII		vio64		vi	o	64				}	o	0	0	-3, 3, 0		3	-3
