mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
8	8	0	0	3/4	2	1	V(#11)}		B	I		V(#11)		V			#11			}	M	0	0	6, 10, 7	12	6	6	2	8	0.2	0.0625	1.1875	0.05
9	9	0	0	3/4	2	1	VM43{		B	I		VM43		V	M	43				{	MM7	0	0	7, 11, 6, 10		6	7	18	0	1.0	0.75	0.0	1.0
10	10	0	0	3/4	2	1	bII		B	I		bII		bII							M	0	0	0, 4, 1		0	0	4	4	0.5	0.125	1.125	0.1
11	11	0	0	3/4	2	1	VM43		B	I		VM43		V	M	43					MM7	0	0	7, 11, 6, 10		6	7	18	0	1.0	0.75	0.0	1.0
12	12	0	0	3/4	2	1	bIII64		B	I		bIII64		bIII		64					M	0	0	3, 2, 6		2	3	4	4	0.5	0.125	1.125	0.1
13	13	0	0	3/4	2	1	i7(^4)/bV		B	I		i7(^4)/bV		i		7	^4	bV			mm7	0	0	-1, -4, -2, -3		-1	-1	0	8	0.0	0.0	3.0	0.0
15	15	0	0	3/4	2	1	i{		B	I		i		i						{	m	0	0	5, 2, 6		5	5	0	2	0.0	0.0	0.875	0.0
15	15	7/16	7/16	3/4	2	1	ii7		B	I		ii7		ii		7					mm7	0	0	7, 4, 8, 5		7	7	2	6	0.25	0.16666666666666666	0.4583333333333333	0.26666666666666666
16	16	0	0	3/4	2	1	bIV(+4)		B	I		bIV(+4)		bIV			+4				M	0	0	-3, 1, -2	10	-3	-3	2	4	0.3333333333333333	0.125	1.125	0.1
17	17	0	0	3/4	2	1	i		B	I		i		i							m	0	0	5, 2, 6		5	5	0	2	0.0	0.0	0.875	0.0
17	17	7/16	7/16	3/4	2	1	ii7		B	I		ii7		ii		7					mm7	0	0	7, 4, 8, 5		7	7	2	6	0.25	0.16666666666666666	0.4583333333333333	0.26666666666666666
18	18	0	0	3/4	2	1	ii%7/V		B	I		ii%7/V		ii	%	7		V			%7	0	0	8, 5, 2, 6		8	8	0	6	0.0	0.0	1.25	0.0
19	19	0	0	3/4	2	1	I7		B	I		I7		I		7					Mm7	0	0	5, 9, 6, 3		5	5	0	4	0.0	0.0	0.25	0.0
19	19	1/4	1/4	3/4	2	1	bIII7		B	I		bIII7		bIII		7					Mm7	0	0	2, 6, 3, 0		2	2	0	4	0.0	0.0	0.25	0.0
19	19	1/2	1/2	3/4	2	1	bV7		B	I		bV7		bV		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	0	4	0.0	0.0	0.25	0.0
20	20	0	0	3/4	2	1	bVII7		B	I		bVII7		bVII		7					Mm7	0	0	3, 7, 4, 1		3	3	0	4	0.0	0.0	0.25	0.0
20	20	1/4	1/4	3/4	2	1	bII.I7		B	bII		I7		I		7					Mm7	0	0	0, 4, 1, -2		0	0	0	4	0.0	0.0	0.25	0.0
20	20	1/2	1/2	3/4	2	1	bIII7		B	bII		bIII7		bIII		7					Mm7	0	0	-3, 1, -2, -5		-3	-3	0	4	0.0	0.0	0.25	0.0
21	21	0	0	3/4	2	1	III(+#4#2)		B	bII		III(+#4#2)		III			+#4#2				M	0	0	4, 6, 5	10	4	4	4	8	0.3333333333333333	0.25	0.5	0.3333333333333333
22	22	0	0	3/4	2	1	#i(+#6#4)		B	bII		#i(+#6#4)		#i			+#6#4				m	0	0	7, 4, 6	10	7	7	2	10	0.16666666666666666	0.125	0.625	0.16666666666666666
23	23	0	0	3/4	2	1	V(b9)|HC		B	bII		V(b9)		V			b9		HC		M	0	0	1, 5, 2	-4	1	1	2	6	0.25	0.0625	1.1875	0.05
24	24	0	0	3/4	2	1	V(#9)}		B	bII		V(#9)		V			#9			}	M	0	0	1, 5, 2	10	1	1	2	8	0.2	0.0625	1.1875	0.05
25	25	0	0	3/4	2	1	bIII(b9){		B	bII		bIII(b9)		bIII			b9			{	M	0	0	-3, 1, -2	-8	-3	-3	4	4	0.5	0.3125	0.9375	0.25
26	26	0	0	3/4	2	1	viM65		B	bII		viM65		vi	M	65					mM7	0	0	0, 4, 8, 3		3	0	2	20	0.09090909090909091	0.0625	1.9375	0.03125
28	28	0	0	3/4	2	1	#I(+#6#4#2)		B	bII		#I(+#6#4#2)		#I			+#6#4#2				M	0	0	7, 9, 6	10	7	7	6	8	0.42857142857142855	0.75	0.75	0.5
29	29	0	0	3/4	2	1	I.IM43		B	I		IM43		I	M	43					MM7	0	0	6, 10, 5, 9		5	6	3	9	0.25	0.09375	0.46875	0.16666666666666666
30	30	0	0	3/4	2	1	bVI64		B	I		bVI64		bVI		64					M	0	0	2, 1, 5		1	2	4	5	0.4444444444444444	0.125	1.0	0.1111111111111111
31	31	0	0	3/4	2	1	vi%43		B	I		vi%43		vi	%	43					%7	0	0	2, 6, 8, 5		8	2	2	10	0.16666666666666666	0.0625	0.5	0.1111111111111111
32	32	0	0	3/4	2	1	IV64		B	I		IV64		IV		64					M	0	0	5, 4, 8		4	5	4	5	0.4444444444444444	0.125	1.0	0.1111111111111111
33	33	0	0	3/4	2	1	iii%43		B	I		iii%43		iii	%	43					%7	0	0	3, 7, 9, 6		9	3	9	3	0.75	0.40625	0.15625	0.7222222222222222
34	34	0	0	3/4	2	1	bV(4)		B	I		bV(4)		bV			4				M	0	0	-1, 5, 0		-1	-1	5	7	0.4166666666666667	0.21875	0.34375	0.3888888888888889
35	35	0	0	3/4	2	1	I(^2)		B	I		I(^2)		I			^2				M	0	0	5, 7, 6		5	5	12	0	1.0	0.5625	0.0	1.0
36	36	0	0	3/4	2	1	V64(^2)		B	I		V64(^2)		V		64	^2				M	0	0	7, 6, 8		6	7	12	0	1.0	0.5625	0.0	1.0
37	37	0	0	3/4	2	1	bIM7(^4)		B	I		bIM7(^4)		bI	M	7	^4				MM7	0	0	-2, 2, 4, 3		-2	-2	0	8	0.0	0.0	3.0	0.0
39	39	0	0	3/4	2	1	bIIM7{		B	I		bIIM7		bII	M	7				{	MM7	0	0	0, 4, 1, 5		0	0	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
40	40	0	0	3/4	2	1	bVIM7		B	I		bVIM7		bVI	M	7					MM7	0	0	1, 5, 2, 6		1	1	0	3	0.0	0.0	0.625	0.0
41	41	0	0	3/4	2	1	bIIM7(#4)		B	I		bIIM7(#4)		bII	M	7	#4				MM7	0	0	0, 4, 13, 5		0	0	1	2	0.3333333333333333	0.5	0.125	0.8
42	42	0	0	3/4	2	1	bVM7		B	I		bVM7		bV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
43	43	0	0	3/4	2	1	bIIM7		B	I		bIIM7		bII	M	7					MM7	0	0	0, 4, 1, 5		0	0	0	3	0.0	0.0	0.625	0.0
44	44	0	0	3/4	2	1	bV7(4)		B	I		bV7(4)		bV		7	4				Mm7	0	0	-1, 5, 0, -3		-1	-1	1	2	0.3333333333333333	0.5	0.125	0.8
45	45	0	0	3/4	2	1	bVIIM7(4)		B	I		bVIIM7(4)		bVII	M	7	4				MM7	0	0	3, 9, 4, 8		3	3	1	2	0.3333333333333333	0.5	0.125	0.8
46	46	0	0	3/4	2	1	IVM7		B	I		IVM7		IV	M	7					MM7	0	0	4, 8, 5, 9		4	4	0	2	0.0	0.0	0.125	0.0
46	46	1/4	1/4	3/4	2	1	bVIIM7		B	I		bVIIM7		bVII	M	7					MM7	0	0	3, 7, 4, 8		3	3	0	2	0.0	0.0	0.125	0.0
46	46	1/2	1/2	3/4	2	1	IVM7		B	I		IVM7		IV	M	7					MM7	0	0	4, 8, 5, 9		4	4	0	2	0.0	0.0	0.125	0.0
47	47	0	0	3/4	2	1	bIIIM7(4)		B	I		bIIIM7(4)		bIII	M	7	4				MM7	0	0	2, 8, 3, 7		2	2	2	3	0.4	0.4375	0.1875	0.7
48	48	0	0	3/4	2	1	bIII7(4)		B	I		bIII7(4)		bIII		7	4				Mm7	0	0	2, 8, 3, 0		2	2	1	3	0.25	0.0625	0.1875	0.25
48	48	1/2	1/2	3/4	2	1	It6/bIII		B	I		It6/bIII	It	vii	o	6	b3	V/bIII			It	0	0	-2, 2, 8		8	-2	0	3	0.0	0.0	0.25	0.0
49	49	0	0	3/4	2	1	IV7(9)		B	I		IV7(9)		IV		7	9				Mm7	0	0	4, 8, 5, 2	6	4	4	0	6	0.0	0.0	0.375	0.0
50	50	0	0	3/4	2	1	ii7(134)		B	I		ii7(134)		ii		7	134				mm7	0	0	7, 6, 8, 5	10	7	7	1	6	0.14285714285714285	0.0625	0.4375	0.125
51	51	0	0	3/4	2	1	I7(9)|PC}{		B	I		I7(9)		I		7	9		PC	}{	Mm7	0	0	5, 9, 6, 3	7	5	5	0	8	0.0	0.0	0.5	0.0
51	51	1/2	1/2	3/4	2	1	bVIM7		B	I		bVIM7		bVI	M	7					MM7	0	0	1, 5, 2, 6		1	1	0	4	0.0	0.0	0.25	0.0
52	52	0	0	3/4	2	1	I7(9)		B	I		I7(9)		I		7	9				Mm7	0	0	5, 9, 6, 3	7	5	5	0	8	0.0	0.0	0.5	0.0
52	52	1/2	1/2	3/4	2	1	bVIM7		B	I		bVIM7		bVI	M	7					MM7	0	0	1, 5, 2, 6		1	1	0	4	0.0	0.0	0.25	0.0
53	53	0	0	3/4	2	1	I7(9)		B	I		I7(9)		I		7	9				Mm7	0	0	5, 9, 6, 3	7	5	5	0	8	0.0	0.0	0.5	0.0
53	53	1/2	1/2	3/4	2	1	bVIM7		B	I		bVIM7		bVI	M	7					MM7	0	0	1, 5, 2, 6		1	1	0	4	0.0	0.0	0.25	0.0
54	54	0	0	3/4	2	1	iii7(119)		B	I		iii7(119)		iii		7	119				mm7	0	0	9, 6, 10, 7	8, 4	9	9	0	12	0.0	0.0	0.75	0.0
55	55	0	0	3/4	2	1	IVM7(9)		B	I		IVM7(9)		IV	M	7	9				MM7	0	0	4, 8, 5, 9	6	4	4	0	12	0.0	0.0	0.75	0.0
56	56	0	0	3/4	2	1	I7(9)		B	I		I7(9)		I		7	9				Mm7	0	0	5, 9, 6, 3	7	5	5	0	8	0.0	0.0	0.5	0.0
56	56	1/2	1/2	3/4	2	1	bVIM7		B	I		bVIM7		bVI	M	7					MM7	0	0	1, 5, 2, 6		1	1	0	4	0.0	0.0	0.25	0.0
57	57	0	0	3/4	2	1	bV7		B	I		bV7		bV		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	0	4	0.0	0.0	0.25	0.0
57	57	1/4	1/4	3/4	2	1	bVIM7(9)		B	I		bVIM7(9)		bVI	M	7	9				MM7	0	0	1, 5, 2, 6	10	1	1	2	6	0.25	0.125	0.375	0.25
58	58	0	0	3/4	2	1	bV(b9)		B	I		bV(b9)		bV			b9				M	0	0	-1, 3, 0	1	-1	-1	8	8	0.5	0.625	1.875	0.25
60	60	0	0	3/4	2	1	bV(4)		B	I		bV(4)		bV			4				M	0	0	-1, 5, 0		-1	-1	4	6	0.4	0.1875	1.0625	0.15
61	61	0	0	3/4	2	1	V(#11)		B	I		V(#11)		V			#11				M	0	0	6, 10, 7	12	6	6	8	0	1.0	0.5	0.0	1.0
61	61	1/2	1/2	3/4	2	1	I		B	I		I		I							M	0	0	5, 9, 6		5	5	4	0	1.0	0.25	0.0	1.0
62	62	0	0	3/4	2	1	vi(9)		B	I		vi(9)		vi			9				m	0	0	8, 5, 9	10	8	8	8	0	1.0	1.25	0.0	1.0
63	63	0	0	3/4	2	1	V(b9)		B	I		V(b9)		V			b9				M	0	0	6, 10, 7	1	6	6	6	2	0.75	1.0	0.25	0.8
64	64	0	0	3/4	2	1	V2		B	I		V2		V		2					Mm7	0	0	4, 6, 10, 7		6	4	4	6	0.4	0.1875	1.0625	0.15
65	65	0	0	3/4	2	1	bII.Fr7/IV		B	bII		Fr7/IV	Fr	V		7	b5	V/IV			Fr	0	0	1, 5, -5, -1		1	1	4	8	0.3333333333333333	0.25	0.5	0.3333333333333333
66	66	0	0	3/4	2	1	I+43		B	bII		I+43		I	+	43					+7	0	0	8, -2, 0, 4		0	8	2	4	0.3333333333333333	0.5	0.875	0.36363636363636365
67	67	0	0	3/4	2	1	V43		B	bII		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2	4	5	0.4444444444444444	0.125	1.0	0.1111111111111111
68	68	0	0	3/4	2	1	III64		B	bII		III64		III		64					M	0	0	5, 4, 8		4	5	4	5	0.4444444444444444	0.125	1.0	0.1111111111111111
69	69	0	0	3/4	2	1	bII64		B	bII		bII64		bII		64					M	0	0	-4, -5, -1		-5	-4	4	4	0.5	0.125	1.125	0.1
70	70	0	0	3/4	2	1	V		B	bII		V		V							M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	8.0	0.0
70	70	4	4	3/4	2	1	vio64}		B	bII		vio64		vi	o	64				}	o	0	0	-3, 3, 0		3	-3	0	4	0.0	0.0	8.0	0.0
