mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	6/8	2	1	c.i(#6){				c	i		i(#6)	i			#6			{	m	1	1	0, -3, 1	3	0	0	0	29	0.0	0.0	4.1484375	0.0
2	2	0	0	6/8	2	1	#vii7(9)				c	i		#vii7(9)	#vii		7	9				mm7	1	1	5, 2, 6, 3	0	5	5	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
2	2	3/8	3/8	6/8	2	1	ii%7(9)/iv				c	i		ii%7(9)/iv	ii	%	7	9	iv			%7	1	1	1, -2, -5, -1	-4	1	1	6	8	0.42857142857142855	0.3125	2.5625	0.10869565217391304
3	3	1/4	1/4	5/8	2	1	ii%7(#9)/iv				c	i		ii%7(#9)/iv	ii	%	7	#9	iv			%7	1	1	1, -2, -5, -1	3	1	1	6	7	0.46153846153846156	0.4125	0.7125	0.36666666666666664
4	4	0	0	3/8	2	1	#v(+b8#77)				c	i		#v(+b8#77)	#v			+b8#77				m	1	1	8, 5, 9	-6, 6, -1	8	8	1	5	0.16666666666666666	0.1875	1.3125	0.125
5	5	0	0	3/8	2	1	i(#13)/v}{				c	i		i(#13)/v	i			#13	v		}{	m	1	1	1, -2, 2	4	1	1	0	27	0.0	0.0	4.1484375	0.0
6	6	0	0	9/8	2	1	iM7(11)/#IV				c	i		iM7(11)/#IV	i	M	7	11	#IV			mM7	1	1	6, 3, 7, 11	5	6	6	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
6	6	3/8	3/8	9/8	2	1	V7(9)/#IV				c	i		V7(9)/#IV	V		7	9	#IV			Mm7	1	1	7, 11, 8, 5	9	7	7	2	4	0.3333333333333333	0.5625	0.9375	0.375
6	6	3/4	3/4	9/8	2	1	iii(4)/#IV				c	i		iii(4)/#IV	iii			4	#IV			m	1	1	10, 9, 11		10	10	3	3	0.5	0.625	0.875	0.4166666666666667
7	7	0	0	9/8	2	1	I/#IV				c	i		I/#IV	I				#IV			M	1	1	6, 10, 7		6	6	2	3	0.4	0.375	1.125	0.25
7	7	3/8	3/8	9/8	2	1	IV+6				c	i		IV+6	IV	+	6					+	1	1	3, 7, -1		-1	3	2	5	0.2857142857142857	0.026041666666666668	0.3489583333333333	0.06944444444444445
7	7	3/4	3/4	9/8	2	1	i				c	i		i	i							m	1	1	0, -3, 1		0	0	0	4	0.0	0.0	0.375	0.0
8	8	0	0	3/8	2	1	#v(##7)}				c	i		#v(##7)	#v			##7			}	m	1	1	8, 5, 9	13	8	8	0	4	0.0	0.0	0.125	0.0
9	9	0	0	9/8	2	1	III+(+9#8#7)/IV{				c	i		III+(+9#8#7)/IV	III	+		+9#8#7	IV		{	+	1	1	3, 7, 11	-2, 8	3	3	5	4	0.5555555555555556	0.08928571428571429	1.5357142857142858	0.054945054945054944
9	9	3/4	3/4	9/8	2	1	iii7(+13#12b9)				c	i		iii7(+13#12b9)	iii		7	+13#12b9				mm7	1	1	-3, -6, -2, -5	0, 5, -8	-3	-3	3	8	0.2727272727272727	0.046875	1.078125	0.041666666666666664
10	10	0	0	9/8	2	1	III+/IV				c	i		III+/IV	III	+			IV			+	1	1	3, 7, 11		3	3	6	4	0.6	0.125	2.125	0.05555555555555555
10	10	3/4	3/4	9/8	2	1	iii7				c	i		iii7	iii		7					mm7	1	1	-3, -6, -2, -5		-3	-3	6	5	0.5454545454545454	0.09375	1.03125	0.08333333333333333
11	11	0	0	9/8	2	1	I.iiiM7(#13#11#9)				c	I		iiiM7(#13#11#9)	iii	M	7	#13#11#9				mM7	1	0	4, 1, 5, 9	7, 10, 6	4	4	1	9	0.1	0.020833333333333332	2.2291666666666665	0.009259259259259259
11	11	3/4	3/4	9/8	2	1	II+7				c	I		II+7	II	+	7					+7	1	0	2, 6, 10, 0		2	2	5	6	0.45454545454545453	0.08928571428571429	1.4107142857142858	0.05952380952380953
12	12	0	0	9/8	2	1	iiiM7				c	I		iiiM7	iii	M	7					mM7	1	0	4, 1, 5, 9		4	4	3	7	0.3	0.0625	2.1875	0.027777777777777776
12	12	3/4	3/4	9/8	2	1	II+7				c	I		II+7	II	+	7					+7	1	0	2, 6, 10, 0		2	2	5	6	0.45454545454545453	0.08928571428571429	1.4107142857142858	0.05952380952380953
13	13	0	0	9/8	2	1	iii6}				c	I		iii6	iii		6				}	m	1	0	1, 5, 4		4	1	0	3	0.0	0.0	0.375	0.0
13	13	1/4	1/4	9/8	2	1	III(+#76#4){				c	I		III(+#76#4)	III			+#76#4			{	M	1	0	4, 8, 10, 0	9	4	4	8	6	0.5714285714285714	0.1488095238095238	0.2261904761904762	0.3968253968253968
13	13	3/4	3/4	9/8	2	1	i.#i6				c	i		#i6	#i		6					m	1	1	4, 8, 7		7	4	4	3	0.5714285714285714	0.08333333333333333	0.16666666666666666	0.3333333333333333
14	14	0	0	9/8	2	1	i6				c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3	3	4	0.42857142857142855	0.0625	0.1875	0.25
14	14	3/4	3/4	9/8	2	1	#iii6				c	i		#iii6	#iii		6					m	1	1	1, 5, 4		4	1	3	3	0.5	0.075	0.175	0.3
15	15	3/8	3/8	9/8	2	1	V6				c	i		V6	V		6					M	1	1	5, 2, 1		1	5	4	3	0.5714285714285714	0.16666666666666666	0.20833333333333334	0.4444444444444444
16	16	0	0	6/8	2	1	#v(+#22)				c	i		#v(+#22)	#v			+#22				m	1	1	-4, 5, 9	3	8	-4	2	2	0.5	0.125	0.125	0.5
16	16	5/8	5/8	6/8	2	1	IV(+9#54)				c	i		IV(+9#54)	IV			+9#54				M	1	1	-1, -2, 7	1	-1	-1	4	4	0.5	0.13333333333333333	0.11666666666666667	0.5333333333333333
17	17	3/8	3/8	5/8	2	1	#vi(+#11#10b9)				c	i		#vi(+#11#10b9)	#vi			+#11#10b9				m	1	1	3, 0, 4	9, 7, -9	3	3	1	3	0.25	0.0625	0.1875	0.25
18	18	1/8	1/8	4/8	2	1	iiiM2				c	i		iiiM2	iii	M	2					mM7	1	1	2, -3, -6, -2		-3	2	1	3	0.25	0.0625	0.1875	0.25
19	19	1/16	1/16	4/8	2	2	#iii				c	i		#iii	#iii							m	1	1	4, 1, 5		4	4	1	2	0.3333333333333333	0.0625	0.125	0.3333333333333333
19	19	1/4	1/4	4/8	2	2	#iv}				c	i		#iv	#iv						}	m	1	1	6, 3, 7		6	6	3	6	0.3333333333333333	0.1875	0.5625	0.25
22	22	0	0	6/8	2	1	IV{				c	i		IV	IV						{	M	1	1	-1, 3, 0		-1	-1	0	28	0.0	0.0	3.171875	0.0
23	23	0	0	5/8	2	1	#vii7(9)				c	i		#vii7(9)	#vii		7	9				mm7	1	1	5, 2, 6, 3	0	5	5	3	8	0.2727272727272727	0.5	1.75	0.2222222222222222
23	23	1/2	1/2	5/8	2	1	#IV.iii[I7(#9)	-0.593817	11.5886	/	c	#IV	iii	I7(#9)	I		7	#9				Mm7	1	0	6, 10, 7, 4	15	6	6	6	8	0.42857142857142855	1.5625	1.25	0.5555555555555556
24	24	3/16	3/16	5/8	2	1	II7(#9)				c	#IV	iii	II7(#9)	II		7	#9				Mm7	1	0	8, 12, 9, 6	17	8	8	1	4	0.2	0.125	0.5	0.2
24	24	5/16	5/16	5/8	2	1	III7(#9)				c	#IV	iii	III7(#9)	III		7	#9				Mm7	1	0	10, 14, 11, 8	12	10	10	0	5	0.0	0.0	0.3125	0.0
24	24	3/8	3/8	5/8	2	1	IV7(9)				c	#IV	iii	IV7(9)	IV		7	9				Mm7	1	0	5, 9, 6, 3	7	5	5	0	5	0.0	0.0	0.3125	0.0
24	24	7/16	7/16	5/8	2	1	I7(#9)	0	10.1374	/	c	#IV	iii	I7(#9)	I		7	#9				Mm7	1	0	6, 10, 7, 4	15	6	6	6	8	0.42857142857142855	1.375	1.5	0.4782608695652174
25	25	3/16	3/16	6/8	2	1	II7(#9)				c	#IV	iii	II7(#9)	II		7	#9				Mm7	1	0	8, 12, 9, 6	17	8	8	1	4	0.2	0.125	0.5	0.2
25	25	5/16	5/16	6/8	2	1	III7(#9)				c	#IV	iii	III7(#9)	III		7	#9				Mm7	1	0	10, 14, 11, 8	12	10	10	0	5	0.0	0.0	0.3125	0.0
25	25	3/8	3/8	6/8	2	1	IV7(9)				c	#IV	iii	IV7(9)	IV		7	9				Mm7	1	0	5, 9, 6, 3	7	5	5	0	7	0.0	0.0	1.125	0.0
25	25	1/2	1/2	6/8	2	1	V7(9)/bV				c	#IV	iii	V7(9)/bV	V		7	9	bV			Mm7	1	0	1, 5, 2, -1	3	1	1	0	5	0.0	0.0	0.3125	0.0
