mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
6	6	1/2	1/2	2/2	2	1	bIV64(+9)					b	i		bIV64(+9)		bIV		64	+9				M	1	1	-2, -3, 1	6	-3	-2	1	3	0.25	0.25	1.25	0.16666666666666666
7	7	0	0	2/2	2	1	I/#vi					b	i		I/#vi		I				#vi			M	1	1	8, 12, 9		8	8	3	0	1.0	2.25	0.0	1.0
7	7	1/4	1/4	2/2	2	1	I(#4)/#vi					b	i		I(#4)/#vi		I			#4	#vi			M	1	1	8, 12, 14		8	8	1	0	1.0	0.25	0.0	1.0
7	7	1/2	1/2	2/2	2	1	i/#vi|IAC}					b	i		i/#vi		i				#vi	IAC	}	m	1	1	8, 5, 9		8	8	1	0	1.0	0.5	0.0	1.0
8	8	0	0	2/2	2	1	i2/#vi{					b	i		i2/#vi		i		2		#vi		{	mm7	1	1	6, 8, 5, 9		8	6	2	0	1.0	0.5	0.0	1.0
8	8	1/2	1/2	2/2	2	1	V64/#vi					b	i		V64/#vi		V		64		#vi			M	1	1	10, 9, 13		9	10	4	0	1.0	1.5	0.0	1.0
9	9	0	0	2/2	2	1	I64(119)/bV					b	i		I64(119)/bV		I		64	119	bV			M	1	1	0, -1, 3	-2, 1	-1	0	0	4	0.0	0.0	1.5	0.0
9	9	1/2	1/2	2/2	2	1	viio7/bII					b	i		viio7/bII		vii	o	7		bII			o7	1	1	5, 2, -1, -4		5	5	1	4	0.2	0.25	1.25	0.16666666666666666
10	10	0	0	2/2	2	1	i2/bII					b	i		i2/bII		i		2		bII			mm7	1	1	-2, 0, -3, 1		0	-2	0	2	0.0	0.0	0.5	0.0
10	10	1/2	1/2	2/2	2	1	VI64(11)					b	i		VI64(11)		VI		64	11				M	1	1	2, 1, 5	7	1	2	0	4	0.0	0.0	1.5	0.0
11	11	0	0	2/2	2	1	VII64(9)					b	i		VII64(9)		VII		64	9				M	1	1	4, 3, 7	5	3	4	0	4	0.0	0.0	1.5	0.0
11	11	1/2	1/2	2/2	2	1	iv64(96)/III					b	i		iv64(96)/III		iv		64	96	III			m	1	1	4, 1, -2	3	1	4	1	4	0.2	0.5	1.0	0.3333333333333333
12	12	0	0	2/2	2	1	iio/VI/III					b	i		iio/VI/III		ii	o			VI/III			o	1	1	7, 4, 1		7	7	4	0	1.0	1.5	0.0	1.0
12	12	1/2	1/2	2/2	2	1	bVIM7(9)/III					b	i		bVIM7(9)/III		bVI	M	7	9	III			MM7	1	1	-2, 2, -1, 3	7	-2	-2	1	5	0.16666666666666666	0.25	1.25	0.16666666666666666
13	13	0	0	2/2	2	1	ii%7/bV					b	i		ii%7/bV		ii	%	7		bV			%7	1	1	1, -2, -5, -1		1	1	1	3	0.25	0.25	1.25	0.16666666666666666
13	13	1/2	1/2	2/2	2	1	bII7(9)/bV					b	i		bII7(9)/bV		bII		7	9	bV			Mm7	1	1	-6, -2, -5, -8	3	-6	-6	3	0	1.0	0.75	0.0	1.0
13	13	3/4	3/4	2/2	2	1	I2/bV					b	i		I2/bV		I		2		bV			Mm7	1	1	-3, -1, 3, 0		-1	-3	1	2	0.3333333333333333	0.25	0.5	0.3333333333333333
14	14	0	0	2/2	2	1	IV6/bV					b	i		IV6/bV		IV		6		bV			M	1	1	2, -1, -2		-2	2	1	3	0.25	0.25	1.25	0.16666666666666666
14	14	1/2	1/2	2/2	2	1	IVM2/bVII					b	i		IVM2/bVII		IV	M	2		bVII			MM7	1	1	0, -5, -1, -4		-5	0	3	0	1.0	0.75	0.0	1.0
14	14	3/4	3/4	2/2	2	1	bIII+/bVII					b	i		bIII+/bVII		bIII	+			bVII			+	1	1	-7, -3, 1		-7	-7	6	0	1.0	3.0	0.0	1.0
15	15	1/4	1/4	2/2	2	1	Fr7(11)/bVII					b	i		Fr7(11)/bVII	Fr	V		7	11b5	V/bVII			Fr	1	1	-2, 2, -8, -4	-3	-2	-2	3	0	1.0	0.75	0.0	1.0
16	16	0	0	2/2	2	1	Fr43/iv|EC					b	i		Fr43/iv	Fr	V		43	b5	V/iv	EC		Fr	1	1	0, 4, 6, 10		6	0	2	3	0.4	0.5	0.75	0.4
17	17	0	0	2/2	2	1	V					b	i		V		V							M	1	1	6, 10, 7		6	6	0	4	0.0	0.0	1.5	0.0
17	17	1/2	1/2	2/2	2	1	V7/bII					b	i		V7/bII		V		7		bII			Mm7	1	1	1, 5, 2, -1		1	1	0	3	0.0	0.0	1.5	0.0
18	18	0	0	2/2	2	1	V					b	i		V		V							M	1	1	6, 10, 7		6	6	0	4	0.0	0.0	1.5	0.0
18	18	1/2	1/2	2/2	2	1	V7/bII					b	i		V7/bII		V		7		bII			Mm7	1	1	1, 5, 2, -1		1	1	0	3	0.0	0.0	1.5	0.0
19	19	0	0	2/2	2	1	V					b	i		V		V							M	1	1	6, 10, 7		6	6	0	2	0.0	0.0	0.5	0.0
19	19	1/2	1/2	2/2	2	1	VI	-0.1	3.5	/		b	i		VI		VI							M	1	1	1, 5, 2		1	1	1	3	0.25	0.25	1.25	0.16666666666666666
20	20	0	0	2/2	2	1	I					b	i		I		I							M	1	1	5, 9, 6		5	5	0	3	0.0	0.0	1.25	0.0
20	20	1/4	1/4	2/2	2	1	I(#4)					b	i		I(#4)		I			#4				M	1	1	5, 9, 11		5	5	0	1	0.0	0.0	0.25	0.0
20	20	1/2	1/2	2/2	2	1	III					b	i		III		III							M	1	1	2, 6, 3		2	2	0	4	0.0	0.0	1.5	0.0
21	21	0	0	2/2	2	1	i				I	b	i		i		i							m	1	1	5, 2, 6		5	5	0	3	0.0	0.0	1.25	0.0
21	21	1/4	1/4	2/2	2	1	i(#4)				I(#4)	b	i		i(#4)		i			#4				m	1	1	5, 2, 11		5	5	0	1	0.0	0.0	0.25	0.0
21	21	1/2	1/2	2/2	2	1	III					b	i		III		III							M	1	1	2, 6, 3		2	2	0	4	0.0	0.0	1.5	0.0
22	22	0	0	2/2	2	1	i				I	b	i		i		i							m	1	1	5, 2, 6		5	5	0	3	0.0	0.0	1.25	0.0
22	22	1/4	1/4	2/2	2	1	i(#4)				I(#4)	b	i		i(#4)		i			#4				m	1	1	5, 2, 11		5	5	0	1	0.0	0.0	0.25	0.0
22	22	1/2	1/2	2/2	2	1	III(13)					b	i		III(13)		III			13				M	1	1	2, 6, 3	5	2	2	0	4	0.0	0.0	1.5	0.0
23	23	0	0	2/2	2	1	I					b	i		I		I							M	1	1	5, 9, 6		5	5	0	3	0.0	0.0	1.25	0.0
23	23	1/4	1/4	2/2	2	1	I(#4)					b	i		I(#4)		I			#4				M	1	1	5, 9, 11		5	5	0	1	0.0	0.0	0.25	0.0
23	23	1/2	1/2	2/2	2	1	III					b	i		III		III							M	1	1	2, 6, 3		2	2	1	6	0.14285714285714285	0.25	2.75	0.08333333333333333
24	24	1/2	1/2	2/2	2	1	I					b	i		I		I							M	1	1	5, 9, 6		5	5	0	3	0.0	0.0	1.5	0.0
25	25	0	0	2/2	2	1	I(#4)}					b	i		I(#4)		I			#4			}	M	1	1	5, 9, 11		5	5	1	2	0.3333333333333333	1.0	1.5	0.4
