mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/4	2	1	B.iiM43{				B	I		iiM43	ii	M	43				{	mM7	0	0	8, 12, 7, 4		7	8	0	5	0.0	0.0	0.375	0.0
1	1	1/8	1/8	2/4	2	1	bIIM43				B	I		bIIM43	bII	M	43					MM7	0	0	1, 5, 0, 4		0	1	0	5	0.0	0.0	0.375	0.0
1	1	1/4	1/4	2/4	2	1	IM43				B	I		IM43	I	M	43					MM7	0	0	6, 10, 5, 9		5	6	0	5	0.0	0.0	0.375	0.0
1	1	3/8	3/8	2/4	2	1	bIM43				B	I		bIM43	bI	M	43					MM7	0	0	-1, 3, -2, 2		-2	-1	0	5	0.0	0.0	0.375	0.0
2	2	0	0	2/4	2	1	bVIIM43				B	I		bVIIM43	bVII	M	43					MM7	0	0	4, 8, 3, 7		3	4	0	5	0.0	0.0	0.5	0.0
2	2	1/8	1/8	2/4	2	1	bvii%43				B	I		bvii%43	bvii	%	43					%7	0	0	-3, 1, 3, 0		3	-3	0	3	0.0	0.0	1.0	0.0
3	3	0	0	2/4	2	1	iiM43				B	I		iiM43	ii	M	43					mM7	0	0	8, 12, 7, 4		7	8	0	5	0.0	0.0	0.375	0.0
3	3	1/8	1/8	2/4	2	1	viM2				B	I		viM2	vi	M	2					mM7	0	0	13, 8, 5, 9		8	13	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
3	3	1/4	1/4	2/4	2	1	IM43				B	I		IM43	I	M	43					MM7	0	0	6, 10, 5, 9		5	6	0	5	0.0	0.0	0.375	0.0
3	3	3/8	3/8	2/4	2	1	vM2				B	I		vM2	v	M	2					mM7	0	0	11, 6, 3, 7		6	11	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
4	4	0	0	2/4	2	1	bVIIM43				B	I		bVIIM43	bVII	M	43					MM7	0	0	4, 8, 3, 7		3	4	0	5	0.0	0.0	0.5	0.0
4	4	1/8	1/8	2/4	2	1	bIII64(13)				B	I		bIII64(13)	bIII		64	13				M	0	0	3, 2, 6	5	2	3	0	4	0.0	0.0	1.375	0.0
5	5	0	0	2/4	2	2	bVII64(11)				B	I		bVII64(11)	bVII		64	11				M	0	0	4, 3, 7	9	3	4	0	4	0.0	0.0	0.875	0.0
5	5	1/4	1/4	2/4	2	2	V(642)				B	I		V(642)	V			642				M	0	0	8, 5, 9		6	8	1	2	0.3333333333333333	0.1875	0.25	0.42857142857142855
5	5	3/8	3/8	2/4	2	2	V(6)				B	I		V(6)	V			6				M	0	0	6, 10, 9		6	6	1	3	0.25	0.03125	0.28125	0.1
6	6	0	0	2/4	2	2	IVM43				B	I		IVM43	IV	M	43					MM7	0	0	5, 9, 4, 8		4	5	0	4	0.0	0.0	1.0	0.0
6	6	1/4	1/4	2/4	2	2	IM7				B	I		IM7	I	M	7					MM7	0	0	5, 9, 6, 10		5	5	2	6	0.25	0.25	1.25	0.16666666666666666
7	7	1/4	1/4	2/4	2	1	IM7				B	I		IM7	I	M	7					MM7	0	0	5, 9, 6, 10		5	5						
7	7	0	0	2/4	2	2	ii7(13)				B	I		ii7(13)	ii		7	13				mm7	0	0	7, 4, 8, 5	10	7	7	2	6	0.25	0.5	1.0	0.3333333333333333
8	8	0	0	2/4	2	1	ii7(139)				B	I		ii7(139)	ii		7	139				mm7	0	0	7, 4, 8, 5	10, 9	7	7	0	5	0.0	0.0	0.5	0.0
8	8	1/4	1/4	2/4	2	1	biv7/vi				B	I		biv7/vi	biv		7		vi			mm7	0	0	0, -3, 1, -2		0	0	2	2	0.5	0.5	0.5	0.5
9	9	0	0	2/4	2	2	bVI(b13)|DC				B	I		bVI(b13)	bVI			b13		DC		M	0	0	1, 5, 2	-3	1	1	3	8	0.2727272727272727	0.75	2.625	0.2222222222222222
10	10	1/4	1/4	2/4	2	2	bvi}				B	I		bvi	bvi						}	m	0	0	1, -2, 2		1	1	0	2	0.0	0.0	0.5	0.0
12	12	0	0	2/4	2	1	bVI.viM7{				B	bVI		viM7	vi	M	7				{	mM7	0	0	4, 1, 5, 9		4	4	0	5	0.0	0.0	0.375	0.0
12	12	1/8	1/8	2/4	2	1	II+				B	bVI		II+	II	+						+	0	0	3, 7, 11		3	3	1	4	0.2	0.125	0.25	0.3333333333333333
12	12	1/4	1/4	2/4	2	1	III+				B	bVI		III+	III	+						+	0	0	5, 9, 13		5	5	5	0	1.0	0.375	0.0	1.0
12	12	3/8	3/8	2/4	2	1	bII(11)				B	bVI		bII(11)	bII			11				M	0	0	-4, 0, -3	2	-4	-4	0	5	0.0	0.0	0.375	0.0
13	13	0	0	2/4	2	1	I+				B	bVI		I+	I	+						+	0	0	1, 5, 9		1	1	0	5	0.0	0.0	0.5	0.0
13	13	1/8	1/8	2/4	2	1	V+6(b9)				B	bVI		V+6(b9)	V	+	6	b9				+	0	0	6, 10, 2	-3	2	6	0	3	0.0	0.0	0.875	0.0
14	14	0	0	2/4	2	1	viio7(b11b9)				B	bVI		viio7(b11b9)	vii	o	7	b11b9				o7	0	0	6, 3, 0, -3	-2, -6	6	6	1	5	0.16666666666666666	0.125	0.75	0.14285714285714285
15	15	0	0	2/4	2	1	vo7(b9)				B	bVI		vo7(b9)	v	o	7	b9				o7	0	0	2, -1, -4, -7	-3	2	2	1	6	0.14285714285714285	0.125	0.875	0.125
16	16	0	0	2/4	2	1	IM7				B	bVI		IM7	I	M	7					MM7	0	0	1, 5, 2, 6		1	1	0	4	0.0	0.0	0.625	0.0
16	16	1/8	1/8	2/4	2	1	vM7(4)				B	bVI		vM7(4)	v	M	7	4				mM7	0	0	2, 1, 3, 7		2	2	3	1	0.75	0.3125	0.0625	0.8333333333333334
16	16	1/4	1/4	2/4	2	1	#iM7				B	bVI		#iM7	#i	M	7					mM7	0	0	8, 5, 9, 13		8	8	7	0	1.0	0.625	0.0	1.0
17	17	0	0	2/4	2	1	IM7				B	bVI		IM7	I	M	7					MM7	0	0	1, 5, 2, 6		1	1	0	4	0.0	0.0	0.875	0.0
17	17	1/8	1/8	2/4	2	1	vM7(4)				B	bVI		vM7(4)	v	M	7	4				mM7	0	0	2, 1, 3, 7		2	2	3	1	0.75	0.3125	0.0625	0.8333333333333334
17	17	1/4	1/4	2/4	2	1	#iM7				B	bVI		#iM7	#i	M	7					mM7	0	0	8, 5, 9, 13		8	8	7	0	1.0	0.75	0.0	1.0
18	18	0	0	3/4	2	1	V7(b13)/V				B	bVI		V7(b13)/V	V		7	b13	V			Mm7	0	0	3, 7, 4, 1	-1	3	3	11	5	0.6875	0.625	0.875	0.4166666666666667
19	19	0	0	2/4	2	1	III.IM7				B	III		IM7	I	M	7					MM7	0	0	9, 13, 10, 14		9	9	4	0	1.0	0.625	0.0	1.0
19	19	1/8	1/8	2/4	2	1	bV+				B	III		bV+	bV	+						+	0	0	3, 7, 11		3	3	1	3	0.25	0.0625	0.3125	0.16666666666666666
19	19	1/4	1/4	2/4	2	1	bII+(119)				B	III		bII+(119)	bII	+		119				+	0	0	4, 8, 12	10, 13	4	4	7	0	1.0	0.625	0.0	1.0
20	20	0	0	3/4	2	1	IM7				B	III		IM7	I	M	7					MM7	0	0	9, 13, 10, 14		9	9	4	0	1.0	1.125	0.0	1.0
20	20	1/8	1/8	3/4	2	1	bV+				B	III		bV+	bV	+						+	0	0	3, 7, 11		3	3	7	4	0.6363636363636364	0.75	0.375	0.6666666666666666
20	20	1/2	1/2	3/4	2	2	VII+				B	III		VII+	VII	+						+	0	0	14, 18, 22		14	14						
20	20	1/4	1/4	3/4	2	2	bII+				B	III		bII+	bII	+						+	0	0	4, 8, 12		4	4	8	3	0.7272727272727273	0.875	0.3125	0.7368421052631579
20	20	5/8	5/8	3/4	2	1	II				B	III		II	II							M	0	0	11, 15, 12		11	11						
20	20	3/8	3/8	3/4	2	1	III				B	III		III	III							M	0	0	13, 17, 14		13	13	10	0	1.0	1.0625	0.0	1.0
21	21	0	0	3/4	2	1	VI+7				B	III		VI+7	VI	+	7					+7	0	0	12, 16, 20, 10		12	12	28	3	0.9032258064516129	2.1875	0.1875	0.9210526315789473
24	24	0	0	2/4	2	1	I.bII(139){				B	I		bII(139)	bII			139			{	M	0	0	0, 4, 1	10, 9	0	0	15	5	0.75	0.5625	0.3125	0.6428571428571429
25	25	0	0	2/4	2	1	III65(9)				B	I		III65(9)	III		65	9				Mm7	0	0	13, 10, 7, 9	4	9	13	14	3	0.8235294117647058	0.75	0.125	0.8571428571428571
26	26	0	0	2/4	2	1	bVI6(11b9)				B	I		bVI6(11b9)	bVI		6	11b9				M	0	0	5, 2, 1	7, 3	1	5	2	4	0.3333333333333333	0.125	0.125	0.5
26	26	1/16	1/16	2/4	2	1	V6(11b9)				B	I		V6(11b9)	V		6	11b9				M	0	0	10, 7, 6	5, 1	6	10	0	6	0.0	0.0	0.25	0.0
26	26	1/8	1/8	2/4	2	1	bV6(11b9)				B	I		bV6(11b9)	bV		6	11b9				M	0	0	3, 0, -1	5, 1	-1	3	2	4	0.3333333333333333	0.125	0.125	0.5
26	26	3/16	3/16	2/4	2	1	IV6(11b9)				B	I		IV6(11b9)	IV		6	11b9				M	0	0	8, 5, 4	10, -1	4	8	1	5	0.16666666666666666	0.0625	0.1875	0.25
26	26	1/4	1/4	2/4	2	1	III(11b9)				B	I		III(11b9)	III			11b9				M	0	0	9, 13, 10	8, -3	9	9	3	3	0.5	0.1875	0.1875	0.5
26	26	5/16	5/16	2/4	2	1	V7(#119)/bVI				B	I		V7(#119)/bVI	V		7	#119	bVI			Mm7	0	0	2, 6, 3, 0	8, 4	2	2	0	4	0.0	0.0	0.375	0.0
27	27	0	0	3/4	2	1	bII(#10b9)				B	I		bII(#10b9)	bII			#10b9				M	0	0	0, 4, 1	11, 2	0	0	1	5	0.16666666666666666	0.125	0.25	0.3333333333333333
27	27	1/16	1/16	3/4	2	1	V7(#119)/IV				B	I		V7(#119)/IV	V		7	#119	IV			Mm7	0	0	5, 9, 6, 3	11, 7	5	5	1	3	0.25	0.0625	0.3125	0.16666666666666666
27	27	1/4	1/4	3/4	2	1	bVI(#10b9)				B	I		bVI(#10b9)	bVI			#10b9				M	0	0	1, 5, 2	12, 3	1	1	1	5	0.16666666666666666	0.125	0.25	0.3333333333333333
27	27	5/16	5/16	3/4	2	1	V65				B	I		V65	V		65					Mm7	0	0	10, 7, 4, 6		6	10	0	4	0.0	0.0	0.375	0.0
27	27	5/8	5/8	3/4	2	3	V7				B	I		V7	V		7					Mm7	0	0	6, 10, 7, 4		6	6	0	1	0.0	0.0	0.125	0.0
28	28	0	0	2/4	2	2	bVI[bVIM7(#1411)|DC				B	I	bVI	bVIM7(#1411)	bVI	M	7	#1411		DC		MM7	0	0	1, 5, 2, 6	13, 7	1	1	5	7	0.4166666666666667	1.0	2.0	0.3333333333333333
29	29	3/16	3/16	2/4	2	1	io6(+74)				B	I	bVI	io6(+74)	i	o	6	+74				o	0	0	4, -1, 5	10	5	4	0	8	0.0	0.0	1.0	0.0
29	29	7/16	7/16	2/4	2	1	bIM65(b54)				B	I	bVI	bIM65(b54)	bI	M	65	b54				MM7	0	0	4, -8, 3, -2		-2	4	3	4	0.42857142857142855	0.75	0.75	0.5
30	30	3/16	3/16	2/4	2	1	vio64(b139)				B	I	bVI	vio64(b139)	vi	o	64	b139				o	0	0	2, 8, 5	-3, 10	8	2	2	6	0.25	0.25	0.75	0.25
30	30	7/16	7/16	2/4	2	1	iio(b139)				B	I	bVI	iio(b139)	ii	o		b139				o	0	0	7, 4, 1	3, 9	7	7	2	5	0.2857142857142857	0.75	1.125	0.4
31	31	1/4	1/4	2/4	2	1	bIII2(#11)				B	I	bVI	bIII2(#11)	bIII		2	#11				Mm7	0	0	0, 2, 6, 3	15	2	0	0	2	0.0	0.0	0.25	0.0
31	31	3/8	3/8	2/4	2	1	i(1311)				B	I	bVI	i(1311)	i			1311				m	0	0	5, 2, 6	8, 4	5	5	0	4	0.0	0.0	0.5	0.0
32	32	0	0	2/4	2	1	bVI]				B	I	bVI	bVI	bVI							M	0	0	1, 5, 2		1	1	3	3	0.5	1.125	0.75	0.6
