mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	0.5	0	0	2/4	2	1	1/8		1/8	1		5	47	B2	2	4
1	1	0	0	0.5	0	0	2/4	1	1	1/8		1/8	1		4	64	E4	4	0
1	1	0	0	0.5	0	0	2/4	1	1	1/8		1/8	1		3	69	A4	4	0
1	1	0	0	0.5	0	0	2/4	1	1	1/8		1/8	1		2	74	D5	5	0
1	1	1/2	1/2	0.5	1/8	1/8	2/4	1	1	1/8		1/8	1		2	62	D4	4	1
1	1	1/2	1/2	0.5	1/8	1/8	2/4	1	1	1/8		1/8	1		1	67	G4	4	1
1	1	1/2	1/2	0.5	1/8	1/8	2/4	1	1	1/8		1/8	1		0	72	C5	5	1
1	1	1	1	0.5	1/4	1/4	2/4	2	1	1/8		1/8	1		2	50	D3	3	5
1	1	1	1	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		0	60	C4	4	2
1	1	1	1	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		-1	65	F4	4	2
1	1	1	1	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		5	71	B4	4	2
1	1	3/2	3/2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		-2	58	Bb3	3	3
1	1	3/2	3/2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		4	64	E4	4	3
1	1	3/2	3/2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		3	69	A4	4	3
2	2	2	2	2.0	0	0	2/4	2	1	1/2		1/2	1		-6	54	Gb3	3	7
2	2	2	2	2.0	0	0	2/4	1	1	1/2		1/2	1		-7	59	Cb4	4	6
2	2	2	2	2.0	0	0	2/4	1	1	1/2		1/2	1		-3	63	Eb4	4	6
2	2	2	2	2.0	0	0	2/4	1	1	1/2		1/2	1		-4	68	Ab4	4	6
3	3	4	4	0.5	0	0	2/4	2	1	1/8		1/8	1		5	47	B2	2	12
3	3	4	4	0.5	0	0	2/4	1	1	1/8		1/8	1		4	64	E4	4	8
3	3	4	4	0.5	0	0	2/4	1	1	1/8		1/8	1		3	69	A4	4	8
3	3	4	4	0.5	0	0	2/4	1	1	1/8		1/8	1		2	74	D5	5	8
3	3	9/2	9/2	0.5	1/8	1/8	2/4	1	1	1/8		1/8	1		2	62	D4	4	9
3	3	9/2	9/2	0.5	1/8	1/8	2/4	1	1	1/8		1/8	1		1	67	G4	4	9
3	3	9/2	9/2	0.5	1/8	1/8	2/4	1	1	1/8		1/8	1		0	72	C5	5	9
3	3	5	5	0.5	1/4	1/4	2/4	2	1	1/8		1/8	1		2	50	D3	3	13
3	3	5	5	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		0	60	C4	4	10
3	3	5	5	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		-1	65	F4	4	10
3	3	5	5	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		5	71	B4	4	10
3	3	11/2	11/2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		-2	58	Bb3	3	11
3	3	11/2	11/2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		4	64	E4	4	11
3	3	11/2	11/2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		3	69	A4	4	11
4	4	6	6	2.0	0	0	2/4	2	1	1/2		1/2	1		-6	54	Gb3	3	15
4	4	6	6	2.0	0	0	2/4	1	1	1/2		1/2	1		-7	59	Cb4	4	14
4	4	6	6	2.0	0	0	2/4	1	1	1/2		1/2	1		-3	63	Eb4	4	14
