mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0.0	0	0	2/4	2	1	0	acciaccatura	1/8	1	1	8	56	G#3	3	4
1	1	0	0.0	0	0	2/4	2	1	0	acciaccatura	1/8	1	1	12	60	B#3	3	4
1	1	0	0.5	0	0	2/4	2	1	1/8		1/8	1	-1	8	56	G#3	3	5
1	1	0	0.5	0	0	2/4	2	1	1/8		1/8	1	-1	12	60	B#3	3	5
1	1	0	0.5	0	0	2/4	1	1	1/8		1/8	1		7	73	C#5	5	0
1	1	1/2	0.0	1/8	1/8	2/4	2	1	0	acciaccatura	1/8	1	1	1	55	G3	3	6
1	1	1/2	0.0	1/8	1/8	2/4	2	1	0	acciaccatura	1/8	1	1	5	59	B3	3	6
1	1	1/2	0.5	1/8	1/8	2/4	2	1	1/8		1/8	1	-1	1	55	G3	3	7
1	1	1/2	0.5	1/8	1/8	2/4	2	1	1/8		1/8	1	-1	5	59	B3	3	7
1	1	1/2	0.5	1/8	1/8	2/4	1	1	1/8		1/8	1		0	72	C5	5	1
1	1	1	0.0	1/4	1/4	2/4	2	1	0	acciaccatura	1/8	1	1	6	54	F#3	3	8
1	1	1	0.0	1/4	1/4	2/4	2	1	0	acciaccatura	1/8	1	1	10	58	A#3	3	8
1	1	1	0.5	1/4	1/4	2/4	2	1	1/8		1/8	1	-1	6	54	F#3	3	9
1	1	1	0.5	1/4	1/4	2/4	2	1	1/8		1/8	1	-1	10	58	A#3	3	9
1	1	1	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		5	71	B4	4	2
1	1	3/2	0.0	3/8	3/8	2/4	2	1	0	acciaccatura	1/8	1	1	-1	53	F3	3	10
1	1	3/2	0.0	3/8	3/8	2/4	2	1	0	acciaccatura	1/8	1	1	3	57	A3	3	10
1	1	3/2	0.5	3/8	3/8	2/4	2	1	1/8		1/8	1	-1	-1	53	F3	3	11
1	1	3/2	0.5	3/8	3/8	2/4	2	1	1/8		1/8	1	-1	3	57	A3	3	11
1	1	3/2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		-2	70	Bb4	4	3
2	2	2	0.0	0	0	2/4	2	1	0	acciaccatura	1/8	1	1	4	52	E3	3	14
2	2	2	0.0	0	0	2/4	2	1	0	acciaccatura	1/8	1	1	8	56	G#3	3	14
2	2	2	0.5	0	0	2/4	2	1	1/8		1/8	1	-1	4	52	E3	3	15
2	2	2	0.5	0	0	2/4	2	1	1/8		1/8	1	-1	8	56	G#3	3	15
2	2	2	1.0	0	0	2/4	1	1	1/4		1/4	1		3	69	A4	4	12
2	2	5/2	1.5	1/8	1/8	2/4	2	1	3/8		1/4	3/2		-3	51	Eb3	3	16
2	2	5/2	1.5	1/8	1/8	2/4	2	1	3/8		1/4	3/2		1	55	G3	3	16
2	2	3	1.0	1/4	1/4	2/4	1	1	1/4		1/4	1		0	60	C4	4	13
3	3	4	0.0	0	0	2/4	2	1	0	acciaccatura	1/8	1	1	8	56	G#3	3	23
3	3	4	0.0	0	0	2/4	2	1	0	acciaccatura	1/8	1	1	12	60	B#3	3	23
3	3	4	0.5	0	0	2/4	2	1	1/8		1/8	1	-1	8	56	G#3	3	24
3	3	4	0.5	0	0	2/4	2	1	1/8		1/8	1	-1	12	60	B#3	3	24
3	3	4	0.5	0	0	2/4	1	1	1/8		1/8	1		7	73	C#5	5	17
3	3	9/2	0.0	1/8	1/8	2/4	2	1	0	acciaccatura	1/8	1	1	1	55	G3	3	25
3	3	9/2	0.0	1/8	1/8	2/4	2	1	0	acciaccatura	1/8	1	1	5	59	B3	3	25
3	3	9/2	0.5	1/8	1/8	2/4	2	1	1/8		1/8	1	-1	1	55	G3	3	26
3	3	9/2	0.5	1/8	1/8	2/4	2	1	1/8		1/8	1	-1	5	59	B3	3	26
3	3	9/2	0.125	1/8	1/8	2/4	1	1	1/32		1/32	1		8	80	G#5	5	18
3	3	37/8	0.375	5/32	5/32	2/4	1	1	3/32		1/16	3/2		9	87	D#6	6	19
